amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/0pts.nid00121'
amplxe: Executing actions  0 %                                                 amplxe: Executing actions  0 % Finalizing results                              amplxe: Executing actions 50 % Finalizing results                              amplxe: Executing actions 50 % Generating a report                             amplxe: Executing actions 50 % Setting data model parameters                   amplxe: Executing actions 75 % Setting data model parameters                   amplxe: Executing actions 75 % Generating a report                             amplxe: Executing actions 100 % Generating a report                            amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
poll_active_fboxes	0.459000	2.1	1.1	0.0	0.0	0.0	3.4	22.4	0.0	240007200	112003360	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	poll_active_fboxes	[Unknown]	0x20f900
do_deallocate_all	0.456000	48.2	23.7	0.0	0.0	2.6	10.5	17.1	0.0	205606168	147204416	0	0	0	0	1.000000	libifcore.so.5	do_deallocate_all	[Unknown]	0x2a0b0
handle_mm_fault	0.453000	100.0	15.2	3.8	3.8	0.0	1.3	10.2	0.0	100003000	51201536	0	0	0	0	1.000000	vmlinux	handle_mm_fault	[Unknown]	0xffffffff811792e0
pthread_mutex_lock	0.452000	7.9	0.0	1.5	0.0	3.0	17.8	22.3	0.0	33601008	126403792	0	0	0	0	1.000000	libtpsstool.so	pthread_mutex_lock	[Unknown]	0xc0140
actual_eos_re	0.442000	100.0	40.0	0.0	0.0	1.3	2.7	24.0	0.0	3200096	485614568	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	actual_eos_re	gamma_law.F90	0x917e20
retint_user	0.427000	15.7	3.0	0.0	0.0	3.0	3.0	13.4	0.0	33601008	33601008	0	0	0	0	0.0	vmlinux	retint_user	[Unknown]	0xffffffff8150679f
get_sfs_stresses_xdir	0.417000	74.5	9.0	0.0	0.0	16.6	10.6	21.1	0.0	209606288	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	get_sfs_stresses_xdir	lesterm_3d.f90	0x72e2e2
func@0xbf1d0	0.410000	50.5	5.1	0.0	0.0	1.3	15.2	22.9	0.0	54401632	43201296	0	0	0	0	1.000000	libtpsstool.so	func@0xbf1d0	[Unknown]	0xbf1d0
sal_get_context	0.385000	39.9	3.5	0.0	0.0	0.0	12.3	21.2	0.0	468014040	172005160	0	0	0	0	1.000000	libtpsstool.so	sal_get_context	[Unknown]	0x62da91
pthread_mutex_unlock	0.367000	23.1	8.6	0.0	0.0	1.7	8.6	20.7	0.0	24800744	32000960	0	0	0	0	1.000000	libtpsstool.so	pthread_mutex_unlock	[Unknown]	0xc0240
pthread_getspecific	0.352000	3.1	3.6	1.8	3.6	0.0	16.2	12.6	0.0	104003120	0	0	0	0	0	1.000000	libpthread-2.22.so	pthread_getspecific	[Unknown]	0xdee0
get_page_from_freelist	0.346000	66.3	11.9	0.0	11.9	0.0	1.7	8.5	0.0	113603408	73602208	0	0	0	0	1.000000	vmlinux	get_page_from_freelist	[Unknown]	0xffffffff81150fe0
pc_summass	0.343000	80.0	22.2	0.0	13.8	32.1	30.1	34.8	0.0	85602568	800024	800024	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_summass	sums_nd.f90	0x6de6a0
pthread_getspecific	0.337000	12.6	5.6	0.0	3.8	0.0	15.1	18.8	0.0	144004320	187205616	0	0	0	0	1.000000	libtpsstool.so	pthread_getspecific	[Unknown]	0xbfcb0
for_dealloc_all_nocheck	0.336000	24.7	0.0	0.0	20.9	0.0	15.2	17.1	0.0	88002640	37601128	0	0	0	0	1.000000	libifcore.so.5	for_dealloc_all_nocheck	[Unknown]	0x2a570
reset_edge_state_thermo	0.334000	50.0	5.2	0.0	0.0	6.9	12.1	12.1	0.0	41601248	9600288	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x993bd0
pc_estdt_temp_diffusion	0.328000	38.0	12.1	0.0	1.7	0.0	38.0	8.6	0.0	49601488	20000600	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_estdt_temp_diffusion	timestep.F90	0x97d260
[Outside any known module]	0.321000	17.9	4.9	0.0	0.0	11.4	24.5	1.6	0.0	4000120	63201896	0	0	0	0	1.000000	[Unknown]	[Outside any known module]	[Unknown]	0x0
fort_fab_copyfrommem	0.306000	32.0	7.8	0.0	0.0	3.9	21.3	3.9	0.0	49601488	33601008	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	fort_fab_copyfrommem	AMReX_BaseFab_nd.f90	0x6b5ba0
__schedule	0.305000	55.2	23.0	0.0	3.8	0.0	5.7	5.7	0.0	238407152	121603648	0	800024	0	0	1.000000	vmlinux	__schedule	[Unknown]	0xffffffff81501d00
BINDER_INIT_SIGNAL_EXTERNAL_CALL	0.301000	49.6	9.6	1.6	0.0	0.0	8.0	28.7	0.0	248807464	68802064	0	0	0	0	1.000000	libtpsstool.so	BINDER_INIT_SIGNAL_EXTERNAL_CALL	[Unknown]	0x5a2d10
eos_build	0.301000	11.0	2.0	2.0	0.0	6.0	7.9	19.8	0.0	23200696	32800984	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	eos_build	eos_type.f90	0x6b1a80
func@0x5eafc0	0.293000	100.0	5.5	0.0	0.0	0.0	20.0	10.9	0.0	8000240	185605568	0	0	0	0	1.000000	libtpsstool.so	func@0x5eafc0	[Unknown]	0x5eafc0
for_allocate	0.284000	22.3	0.0	0.0	0.0	2.0	13.8	21.8	0.0	116803504	112803384	0	0	0	0	1.000000	libifcore.so.5	for_allocate	[Unknown]	0x95f10
up_read	0.281000	100.0	48.3	0.0	0.0	0.0	0.0	5.8	0.0	36801104	10400312	0	0	0	0	0.0	vmlinux	up_read	[Unknown]	0xffffffff810973d0
sys_sched_yield	0.277000	46.3	20.7	0.0	0.0	0.0	8.3	14.5	0.0	0	7200216	0	0	0	0	1.000000	vmlinux	sys_sched_yield	[Unknown]	0xffffffff810824f0
pc_estdt_vel_diffusion	0.276000	9.6	2.3	0.0	0.0	2.3	18.7	23.4	0.0	36801104	13600408	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_estdt_vel_diffusion	timestep.F90	0x97b900
malloc_consolidate	0.272000	100.0	14.8	0.0	40.1	0.0	10.5	33.8	0.0	60001800	40001200	0	0	0	0	1.000000	libc-2.22.so	malloc_consolidate	[Unknown]	0x77890
normalize_species_fluxes	0.271000	19.0	8.7	0.0	0.0	2.2	8.7	26.1	0.0	33601008	16800504	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	normalize_species_fluxes	advection_util_3d.F90	0x9e4470
amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>	0.264000	37.8	8.1	0.0	0.0	26.2	24.2	0.0	0.0	8000240	1600048	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	void amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>(amrex::BaseFab<double>&, amrex::Box const&, int, int, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1})	AMReX_BaseFab.H	0x67cdc0
amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>	0.255000	88.2	54.9	0.0	0.0	57.5	20.9	7.8	0.0	0	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	void amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>(amrex::BaseFab<double>&, amrex::Box const&, int, int, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1})	AMReX_BaseFab.H	0x67ffdf
cpuacct_charge	0.244000	0.0	2.2	0.0	0.0	0.0	4.4	13.3	0.0	76802304	43201296	0	0	0	0	1.000000	vmlinux	cpuacct_charge	[Unknown]	0xffffffff81096dc0
for_deallocate	0.235000	25.5	4.7	4.7	0.0	0.0	4.7	46.6	0.0	48001440	91202736	0	0	0	0	1.000000	libifcore.so.5	for_deallocate	[Unknown]	0x962f0
amrex::CArena::free	0.234000	93.1	31.9	0.0	17.4	0.0	8.7	17.4	0.0	25600768	15200456	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::CArena::free(void*)	AMReX_CArena.cpp	0x4df270
update_curr	0.228000	24.8	8.0	0.0	8.0	0.0	8.0	16.1	0.0	115203456	77602328	0	0	0	0	1.000000	vmlinux	update_curr	[Unknown]	0xffffffff81087050
_cray_mpi_memcpy_snb	0.227000	60.8	12.3	0.0	5.2	36.7	9.9	19.8		34401032	18400552	800024	0	800024	0	1.000000	libmpich_intel.so.3.0.1	_cray_mpi_memcpy_snb	[Unknown]	0x268e80
for__get_descr_parts	0.224000	41.9	17.5	0.0	20.0	0.0	5.0	10.0	0.0	23200696	34401032	0	0	0	0	1.000000	libifcore.so.5	for__get_descr_parts	[Unknown]	0x29e60
fort_fab_copytomem	0.223000	31.3	0.0	0.0	4.7	22.0	32.0	32.0	0.0	76002280	36001080	800024	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	fort_fab_copytomem	AMReX_BaseFab_nd.f90	0x6b5840
native_sched_clock	0.222000	25.8	9.2	0.0	0.0	0.0	6.9	25.4	0.0	144004320	1600048	0	0	0	0	1.000000	vmlinux	native_sched_clock	[Unknown]	0xffffffff8100e180
eos_destroy	0.220000	30.4	0.0	0.0	20.3	0.0	17.4	37.7	0.0	100003000	19200576	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	eos_destroy	eos_type.f90	0x6b2bc0
func@0x4095d0	0.216000	24.7	5.6	0.0	0.0	0.0	8.4	22.3	0.0	932827984	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x4095d0	[Unknown]	0x4095d0
__do_page_fault	0.206000	80.1	32.2	0.0	0.0	0.0	0.0	5.8	0.0	38401152	26400792	0	0	0	0	1.000000	vmlinux	__do_page_fault	[Unknown]	0xffffffff81048d00
sched_yield	0.202000	18.0	5.1	0.0	0.0	0.0	5.1	7.6	0.0	2400072	0	0	0	0	0	1.000000	libc-2.22.so	sched_yield	[Unknown]	0xd33b0
get_mem_cgroup_from_mm	0.193000	100.0	27.1	0.0	0.0	10.2	0.0	3.4	0.0	16800504	10400312	0	0	0	0	1.000000	vmlinux	get_mem_cgroup_from_mm	[Unknown]	0xffffffff811a6a70
__rmqueue.isra.86	0.188000	81.3	8.9	0.0	0.0	23.7	0.0	5.9	0.0	25600768	14400432	0	0	0	0	1.000000	vmlinux	__rmqueue.isra.86	[Unknown]	0xffffffff81150bf0
__kmp_api_omp_get_thread_num	0.185000	33.1	16.8	0.0	16.8	0.0	13.5	10.1	0.0	21600648	4000120	0	0	0	0	1.000000	libiomp5.so	__kmp_api_omp_get_thread_num	kmp_ftn_entry.h	0x83620
tpss_thread_manager_release	0.185000	0.0	0.0	0.0	0.0	0.0	16.1	6.4	0.0	103203096	9600288	0	0	0	0	1.000000	libtpsstool.so	tpss_thread_manager_release	[Unknown]	0x5fa780
BINDER_IS_ENTERED	0.183000	10.8	5.5	0.0	0.0	0.0	22.0	2.8	0.0	30400912	30400912	0	0	0	0	0.969697	libtpsstool.so	BINDER_IS_ENTERED	[Unknown]	0x5a31d0
release_pages	0.178000	72.2	31.2	0.0	0.0	0.0	11.7	35.1	0.0	55201656	24800744	0	0	0	0	1.000000	vmlinux	release_pages	[Unknown]	0xffffffff81159210
altstack_sampling_offline	0.174000	0.0	0.0	0.0	0.0	0.0	6.9	13.9	0.0	76802304	20800624	0	0	0	0	1.000000	libtpsstool.so	altstack_sampling_offline	[Unknown]	0x61d000
MPIDI_Cray_shared_mem_coll_bcast	0.168000	0.5	10.3	0.0	0.0	0.0	0.0	100.0	0.0	15200456	800024	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	MPIDI_Cray_shared_mem_coll_bcast	[Unknown]	0x1710f0
compute_cfl	0.168000	0.0	0.0	0.0	0.0	10.2	20.4	71.2	0.0	93602808	37601128	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	compute_cfl	advection_util_nd.F90	0x95d000
pc_derkineng	0.163000	82.8	61.2	0.0	0.0	91.8	37.4	51.0	0.0	37601128	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_derkineng	Derive_nd.f90	0x6ef650
reset_edge_state_thermo	0.163000	58.3	0.0	0.0	0.0	13.4	0.0	23.5	0.0	28000840	8800264	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x993bc0
amrex::CArena::alloc	0.157000	43.5	26.4	7.5	0.0	0.0	3.8	15.1	0.0	24800744	14400432	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::CArena::alloc(unsigned long)	AMReX_CArena.cpp	0x4decb0
func@0x617370	0.157000	4.4	0.0	4.0	0.0	0.0	0.0	39.7	0.0	52801584	25600768	0	0	0	0	1.000000	libtpsstool.so	func@0x617370	[Unknown]	0x617370
free	0.153000	0.0	18.2	0.0	7.3	0.0	7.3	21.9	0.0	36001080	0	0	0	0	0	1.000000	libc-2.22.so	free	[Unknown]	0x7b9a0
MPIDU_Sched_are_pending	0.150000	0.0	0.0	0.0	0.0	0.0	0.0	23.8	0.0	168805064	8800264	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	MPIDU_Sched_are_pending	[Unknown]	0x2633b0
_mm_free	0.148000	8.5	0.0	0.0	20.1	0.0	12.0	32.1	0.0	10400312	0	0	0	0	0	1.000000	libintlc.so.5	_mm_free	[Unknown]	0x13c20
tpss_timesource	0.145000	100.0	11.4	0.0	7.6	0.0	3.8	30.5	0.0	81602448	0	0	0	0	0	1.000000	libtpsstool.so	tpss_timesource	[Unknown]	0x5fca60
free_pcppages_bulk	0.143000		18.2	0.0	21.9	0.0	14.6	36.4	0.0	28800864	30400912	0	0	0	0	1.000000	vmlinux	free_pcppages_bulk	[Unknown]	0xffffffff8114fa60
reset_edge_state_thermo	0.141000	55.4	3.8	0.0	0.0	15.3	0.0	11.5	0.0	35201056	2400072	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x998d6d
pick_next_task_fair	0.139000	22.9	4.0	0.0	0.0	0.0	4.0	20.2	0.0	94402832	36001080	0	0	0	0	1.000000	vmlinux	pick_next_task_fair	[Unknown]	0xffffffff8108db30
sal_get_sp	0.137000	6.0	3.9	0.0	0.0	3.9	19.5	15.6	0.0	192805784	0	0	0	0	0	1.000000	libtpsstool.so	sal_get_sp	[Unknown]	0x62dae2
sal_system_time	0.136000	17.2	4.8	0.0	0.0	0.0	23.8	9.5	0.0	18400552	57601728	0	0	0	0	1.000000	libtpsstool.so	sal_system_time	[Unknown]	0x62dd40
inflate_fast	0.135000	40.5	8.3	0.0	0.0	4.1	0.0	0.0	0.0	29600888	14400432	0	0	0	0	1.000000	vmlinux	inflate_fast	[Unknown]	0xffffffff812be0c0
for_alloc_allocatable	0.134000	0.0	7.8	0.0	0.0	3.9	7.8	15.7	0.0	4000120	20800624	0	0	0	0	1.000000	libifcore.so.5	for_alloc_allocatable	[Unknown]	0x95eb0
unmap_single_vma	0.134000	60.2	27.8	0.0	0.0	32.4	0.0	41.7	0.0	21600648	14400432	1600048	0	0	0	1.000000	vmlinux	unmap_single_vma	[Unknown]	0xffffffff811775f0
func@0x628330	0.133000	1.9	7.5	0.0	0.0	0.0	3.7	18.7	0.0	16800504	12800384	0	0	0	0	1.000000	libtpsstool.so	func@0x628330	[Unknown]	0x628330
divu	0.130000	27.2	0.0	12.7	0.0	12.7	25.3	0.0	0.0	79202376	3200096	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	divu	advection_util_3d.F90	0x9e4f10
func@0x5f31f0	0.129000	6.3	5.1	0.0	0.0	0.0	15.3	30.5	0.0	29600888	18400552	0	0	0	0	1.000000	libtpsstool.so	func@0x5f31f0	[Unknown]	0x5f31f0
try_charge	0.129000	91.5	26.5	0.0	0.0	10.6	0.0	5.3	0.0	9600288	8000240	0	0	0	0	0.0	vmlinux	try_charge	[Unknown]	0xffffffff811a7b20
for_dealloc_allocatable	0.127000	40.8	18.4	4.6	0.0	0.0	9.2	41.4	0.0	12000360	11200336	0	0	0	0	1.000000	libifcore.so.5	for_dealloc_allocatable	[Unknown]	0x96280
actual_transport	0.126000	32.3	0.0	0.0	0.0	4.6	9.2	18.4	0.0	16800504	35201056	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	actual_transport	actual_transport.f90	0x6b4e10
__errno_location	0.124000	15.2	0.0	4.1	0.0	0.0	12.2	36.6	0.0	78402352	0	0	0	0	0	1.000000	libpthread-2.22.so	__errno_location	[Unknown]	0x125f0
std::_Rb_tree_insert_and_rebalance	0.121000	15.6	11.8	0.0	0.0	0.0	0.0	17.7	0.0	16800504	16000480	0	0	0	0	1.000000	libstdc++.so.6.0.20	std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)	[Unknown]	0x799d0
for_array_copy_in	0.119000	28.0	4.5	0.0	31.3	0.0	13.4	26.8	0.0	12000360	800024	0	0	0	0	1.000000	libifcore.so.5	for_array_copy_in	[Unknown]	0x32740
std::_Rb_tree_rebalance_for_erase	0.117000	0.0	21.0	0.0	0.0	15.7	10.5	15.7	0.0	19200576	16000480	0	0	0	0	1.000000	libstdc++.so.6.0.20	std::_Rb_tree_rebalance_for_erase(std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)	[Unknown]	0x79b40
_INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_hyper_barrier_gather	0.113000	0.0	0.0	0.0	0.0	0.0	10.4	41.7	0.0	800024	0	0	0	0	0	1.000000	libiomp5.so	_INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)	kmp_barrier.cpp	0x55cd0
_intel_fast_memset	0.113000	13.4	4.6	0.0	0.0	4.6	18.3	22.8	0.0	16000480	6400192	0	0	0	0	1.000000	libintlc.so.5	_intel_fast_memset	[Unknown]	0x18500
reset_edge_state_thermo	0.112000	21.4	0.0	0.0	0.0	23.0	0.0	34.5	0.0	39201176	7200216	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x998d35
page_counter_try_charge	0.111000	70.6	19.2	4.8	4.8	0.0	4.8	0.0	0.0	3200096	4000120	0	0	0	0	0.0	vmlinux	page_counter_try_charge	[Unknown]	0xffffffff811a5360
__kmp_x86_pause	0.106000	0.0	0.0	0.0	0.0	0.0	5.2	31.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_x86_pause	kmp.h	0x56118
[Import thunk free]	0.105000	0.0	0.0	24.5	0.0	0.0	12.2	6.1	0.0	20800624	0	0	0	0	0	1.000000	libstdc++.so.6.0.20	[Import thunk free]	[Unknown]	0x598e8
__lru_cache_add	0.105000	100.0	52.5	0.0	0.0	0.0	0.0	5.2	0.0	6400192	4000120	0	0	0	0	1.000000	vmlinux	__lru_cache_add	[Unknown]	0xffffffff811595d0
free_hot_cold_page	0.103000	59.2	33.6	0.0	0.0	5.6	0.0	44.8	0.0	28800864	31200936	0	0	0	0	1.000000	vmlinux	free_hot_cold_page	[Unknown]	0xffffffff81151d20
init_unmodified_region	0.098000	100.0	20.2	6.7	0.0	13.5	13.5	47.1	0.0	10400312	1600048	0	0	0	0	1.000000	libtpsstool.so	init_unmodified_region	[Unknown]	0x61bea0
call_function_interrupt	0.096000	0.0	10.3	0.0	0.0	10.3	10.3	10.3	0.0	0	1600048	0	0	0	0	0.0	vmlinux	call_function_interrupt	[Unknown]	0xffffffff815073d0
yield_task_fair	0.095000	100.0	38.6	0.0	0.0	0.0	0.0	33.8	0.0	5600168	0	0	0	0	0	1.000000	vmlinux	yield_task_fair	[Unknown]	0xffffffff81087270
reset_edge_state_thermo	0.091000	25.3	0.0	0.0	0.0	24.7	0.0	30.9	0.0	20000600	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x9a4fbc
lru_cache_add_active_or_unevictable	0.089000	100.0	33.3	0.0	0.0	0.0	0.0	8.3	0.0	32800984	4800144	0	0	0	0	1.000000	vmlinux	lru_cache_add_active_or_unevictable	[Unknown]	0xffffffff811599a0
reset_edge_state_thermo	0.089000	31.8	0.0	0.0	0.0	0.0	0.0	37.7	0.0	40801224	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x990349
MPID_nem_gni_poll_no_op	0.088000	-0.0	0.0	0.0	0.0	0.0	13.9	6.9	0.0	34401032	8000240	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	MPID_nem_gni_poll_no_op	[Unknown]	0x2286b0
__kmp_wait_yield_4	0.086000	53.9	16.3	0.0	0.0	8.1	0.0	73.2	0.0	20000600	4800144	0	0	0	0	1.000000	libiomp5.so	__kmp_wait_yield_4	kmp_dispatch.cpp	0x65b80
mem_cgroup_try_charge	0.086000	41.2	13.6	0.0	0.0	0.0	0.0	0.0	0.0	32800984	9600288	0	0	0	0	1.000000	vmlinux	mem_cgroup_try_charge	[Unknown]	0xffffffff811abdd0
eos_hi	0.084000	4.2	0.0	11.8	0.0	0.0	17.7	17.7	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	eos_hi	eos.F90	0x9163b0
__pagevec_lru_add_fn	0.082000	100.0	25.2	0.0	0.0	6.3	0.0	0.0	0.0	36001080	13600408	0	0	0	0	1.000000	vmlinux	__pagevec_lru_add_fn	[Unknown]	0xffffffff81158ad0
page_add_new_anon_rmap	0.078000	100.0	47.1	0.0	0.0	0.0	0.0	0.0	0.0	12000360	17600528	0	0	0	0	0.0	vmlinux	page_add_new_anon_rmap	[Unknown]	0xffffffff81183c00
reset_edge_state_thermo	0.078000	10.0	5.3	0.0	0.0	0.0	0.0	37.3	0.0	17600528	1600048	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x99032d
func@0x409130	0.077000	36.5	7.2	0.0	0.0	14.3	7.2	14.3	0.0	36001080	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409130	[Unknown]	0x409130
_mm_malloc	0.076000	0.0	0.0	0.0	0.0	0.0	7.1	35.5	0.0	26400792	35201056	0	0	0	0	1.000000	libintlc.so.5	_mm_malloc	[Unknown]	0x13bc0
schedule	0.076000	0.0	0.0	0.0	0.0	0.0	0.0	35.1	0.0	9600288	800024	0	0	0	0	1.000000	vmlinux	schedule	[Unknown]	0xffffffff815023c0
__alloc_pages_nodemask	0.075000	100.0	20.8	0.0	0.0	0.0	0.0	34.7	0.0	44001320	15200456	0	0	0	0	1.000000	vmlinux	__alloc_pages_nodemask	[Unknown]	0xffffffff811526e0
reset_edge_state_thermo	0.074000	39.6	7.7	0.0	0.0	0.0	15.3	23.0	0.0	28000840	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x98930f
reset_edge_state_thermo	0.074000	20.6	0.0	13.6	0.0	0.0	13.6	6.8	0.0	16000480	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x9a9572
actual_eos_hi	0.073000		28.1	0.0	0.0	0.0	28.1	14.0	0.0	239207176	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	actual_eos_hi	gamma_law.F90	0x918ba0
page_remove_rmap	0.073000	0.0	0.0	0.0	0.0	24.1	16.1	16.1	0.0	15200456	9600288	0	0	0	0	1.000000	vmlinux	page_remove_rmap	[Unknown]	0xffffffff81183ce0
apic_timer_interrupt	0.072000	12.5	18.8	0.0	0.0	0.0	18.8	18.8	0.0	800024	0	0	0	0	0	0.0	vmlinux	apic_timer_interrupt	[Unknown]	0xffffffff81506a10
__mod_zone_page_state	0.071000	89.2	28.7	0.0	0.0	7.2	0.0	21.5	0.0	17600528	32000960	0	0	0	0	1.000000	vmlinux	__mod_zone_page_state	[Unknown]	0xffffffff81167810
llvm::DWARFDebugInfoEntryMinimal::extractFast	0.071000	0.0	0.0	0.0	0.0	0.0	7.1	0.0	0.0	43201296	8800264	0	0	0	0	1.000000	libpin3dwarf.so	llvm::DWARFDebugInfoEntryMinimal::extractFast(llvm::DWARFUnit const*, unsigned int*)	[Unknown]	0x4aa70
memcpy	0.071000	13.8	15.2	0.0	0.0	0.0	22.7	7.6	0.0	20800624	4000120	0	0	0	0	1.000000	libc-dynamic.so	memcpy	[Unknown]	0x1c130
reset_edge_state_thermo	0.070000	42.8	0.0	0.0	0.0	0.0	54.9	0.0	0.0	42401272	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x9892fb
pick_next_entity	0.069000	25.8	8.8	0.0	0.0	0.0	0.0	8.8	0.0	12800384	0	0	0	0	0	1.000000	vmlinux	pick_next_entity	[Unknown]	0xffffffff8108a920
tpss_mem_obj_htable_insert	0.069000	41.8	0.0	0.0	0.0	0.0	0.0	33.7	0.0	38401152	31200936	0	0	0	0	1.000000	libtpsstool.so	tpss_mem_obj_htable_insert	[Unknown]	0x5962c0
rcu_note_context_switch	0.068000	47.1	9.1	0.0	0.0	0.0	0.0	18.3	0.0	21600648	13600408	0	0	0	0	1.000000	vmlinux	rcu_note_context_switch	[Unknown]	0xffffffff810abd20
vmacache_find	0.068000	42.1	30.6	0.0	0.0	0.0	0.0	0.0	0.0	14400432	0	0	0	0	0	0.0	vmlinux	vmacache_find	[Unknown]	0xffffffff81172e50
smp_call_function_many	0.067000		35.1	0.0	35.1	0.0	0.0	17.5	0.0	1600048	0	0	0	0	0	1.000000	vmlinux	smp_call_function_many	[Unknown]	0xffffffff810c4a50
c_f_pointer_set_desc4	0.066000		19.0	0.0	0.0	0.0	19.0	0.0	0.0	4800144	12800384	0	0	0	0	1.000000	libifcore.so.5	c_f_pointer_set_desc4	[Unknown]	0x105aa0
