amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/7pts.nid00121'
amplxe: Executing actions  0 %                                                 amplxe: Executing actions  0 % Finalizing results                              amplxe: Executing actions 50 % Finalizing results                              amplxe: Executing actions 50 % Generating a report                             amplxe: Executing actions 50 % Setting data model parameters                   amplxe: Executing actions 75 % Setting data model parameters                   amplxe: Executing actions 75 % Generating a report                             amplxe: Executing actions 100 % Generating a report                            amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
BINDER_INIT_SIGNAL_EXTERNAL_CALL	0.291000	11.3	0.0	0.0	0.0	0.0	3.7	11.1	0.0	237607128	46401392	0	0	0	0	1.000000	libtpsstool.so	BINDER_INIT_SIGNAL_EXTERNAL_CALL	[Unknown]	0x5a2d10
fort_fab_copytomem	0.288000	54.8	13.4	0.0	8.6	14.5	30.7	36.5	0.0	16000480	4800144	2400072	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	fort_fab_copytomem	AMReX_BaseFab_nd.f90	0x6b5840
pthread_getspecific	0.287000	2.9	4.2	0.0	4.2	0.0	4.2	19.0	0.0	141604248	167205016	0	0	0	0	1.000000	libtpsstool.so	pthread_getspecific	[Unknown]	0xbfcb0
up_read	0.283000	77.1	58.9	0.0	0.0	0.0	0.0	8.4	0.0	20000600	5600168	0	0	0	0	1.000000	vmlinux	up_read	[Unknown]	0xffffffff810973d0
_cray_mpi_memcpy_snb	0.282000	57.9	0.0	0.0	20.8	0.0	20.8	0.0	0.0	0	0	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	_cray_mpi_memcpy_snb	[Unknown]	0x268e80
func@0x5f30f0	0.276000	2.3	2.5	0.0	0.0	0.0	7.4	27.1	0.0	84802544	34401032	0	0	0	0	1.000000	libtpsstool.so	func@0x5f30f0	[Unknown]	0x5f30f0
sys_sched_yield	0.269000	62.3	45.7	0.0	0.0	4.6	4.6	34.2	0.0	0	5600168	0	0	0	0	1.000000	vmlinux	sys_sched_yield	[Unknown]	0xffffffff810824f0
normalize_species_fluxes	0.266000	26.8	9.2	2.3	0.0	0.0	18.5	16.1	0.0	22400672	7200216	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	normalize_species_fluxes	advection_util_3d.F90	0x9e4470
pc_summass	0.264000	0.0	0.0	18.8	0.0	0.0	4.2	2.1	0.0	0	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_summass	sums_nd.f90	0x6de6a0
for_dealloc_all_nocheck	0.262000	27.6	5.6	0.0	13.1	0.0	5.6	9.4	0.0	84802544	31200936	0	0	0	0	1.000000	libifcore.so.5	for_dealloc_all_nocheck	[Unknown]	0x2a570
malloc_consolidate	0.257000	44.3	0.0	0.0	0.0	22.4	0.0	7.5	0.0	68002040	36001080	0	0	0	0	1.000000	libc-2.22.so	malloc_consolidate	[Unknown]	0x77890
pc_estdt_vel_diffusion	0.253000	32.7	0.0	0.0	0.0	0.0	0.0	2.3	0.0	49601488	18400552	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_estdt_vel_diffusion	timestep.F90	0x97b900
get_mem_cgroup_from_mm	0.252000	69.2	28.7	0.0	4.1	0.0	0.0	20.5	0.0	6400192	6400192	0	0	0	0	1.000000	vmlinux	get_mem_cgroup_from_mm	[Unknown]	0xffffffff811a6a70
cpuacct_charge	0.251000	10.6	0.0	2.3	0.0	2.3	4.6	36.4	0.0	41601248	23200696	0	0	0	0	1.000000	vmlinux	cpuacct_charge	[Unknown]	0xffffffff81096dc0
eos_build	0.247000	100.0	4.3	0.0	0.0	2.2	0.0	36.7	0.0	26400792	32000960	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	eos_build	eos_type.f90	0x6b1a80
func@0x5f3181	0.245000	4.1	5.1	0.0	0.0	0.0	0.0	22.7	0.0	56801704	4000120	0	0	0	0	1.000000	libtpsstool.so	func@0x5f3181	[Unknown]	0x5f3181
for_allocate	0.234000	19.6	6.9	0.0	0.0	0.0	2.3	13.8	0.0	130403912	128003840	0	0	0	0	1.000000	libifcore.so.5	for_allocate	[Unknown]	0x95f10
sched_yield	0.231000	26.4	17.9	0.0	0.0	0.0	5.1	33.3	0.0	3200096	0	0	0	0	0	1.000000	libc-2.22.so	sched_yield	[Unknown]	0xd33b0
amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>	0.229000	100.0	17.0	0.0	0.0	19.4	7.3	2.4	0.0	12000360	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	void amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>(amrex::BaseFab<double>&, amrex::Box const&, int, int, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1})	AMReX_BaseFab.H	0x67cdc0
for_deallocate	0.226000	83.1	5.6	2.8	0.0	0.0	5.6	11.2	0.0	51201536	78402352	0	0	0	0	1.000000	libifcore.so.5	for_deallocate	[Unknown]	0x962f0
func@0x5eafc0	0.217000	0.0	0.0	0.0	0.0	4.2	6.3	10.5	0.0	16000480	195205856	0	0	0	0	1.000000	libtpsstool.so	func@0x5eafc0	[Unknown]	0x5eafc0
amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>	0.215000	100.0	5.5	0.0	0.0	8.2	5.5	10.9	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	void amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>(amrex::BaseFab<double>&, amrex::Box const&, int, int, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1})	AMReX_BaseFab.H	0x67ffdf
for__get_descr_parts	0.211000	100.0	12.6	0.0	0.0	10.1	5.1	12.6	0.0	12800384	36801104	0	0	0	0	1.000000	libifcore.so.5	for__get_descr_parts	[Unknown]	0x29e60
update_curr	0.211000	24.0	13.0	0.0	0.0	18.2	0.0	36.3	0.0	40801224	45601368	0	0	0	0	1.000000	vmlinux	update_curr	[Unknown]	0xffffffff81087050
native_sched_clock	0.200000	15.2	10.8	0.0	0.0	0.0	2.7	27.1	0.0	99202976	800024	0	0	0	0	1.000000	vmlinux	native_sched_clock	[Unknown]	0xffffffff8100e180
__do_page_fault	0.199000	37.3	26.5	0.0	0.0	2.2	2.2	19.9	0.0	16000480	16000480	0	0	0	0	1.000000	vmlinux	__do_page_fault	[Unknown]	0xffffffff81048d00
BINDER_IS_ENTERED	0.197000	8.1	2.8	0.0	0.0	0.0	5.7	14.2	0.0	35201056	36801104	0	0	0	0	1.000000	libtpsstool.so	BINDER_IS_ENTERED	[Unknown]	0x5a31d0
tpss_thread_manager_release	0.190000	6.8	0.0	0.0	0.0	3.7	7.4	3.7	0.0	137604128	19200576	0	0	0	0	1.000000	libtpsstool.so	tpss_thread_manager_release	[Unknown]	0x5fa780
__rmqueue.isra.86	0.186000	48.6	0.0	0.0	0.0	18.3	3.1	9.2	0.0	13600408	10400312	0	0	0	0	1.000000	vmlinux	__rmqueue.isra.86	[Unknown]	0xffffffff81150bf0
eos_destroy	0.181000	86.7	0.0	5.7	0.0	5.7	11.5	0.0	0.0	126403792	18400552	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	eos_destroy	eos_type.f90	0x6b2bc0
amrex::CArena::free	0.180000	100.0	18.3	9.2	18.3	0.0	12.2	12.2	0.0	28800864	18400552	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::CArena::free(void*)	AMReX_CArena.cpp	0x4df270
func@0x4095d0	0.173000	10.4	0.0	5.9	0.0	0.0	11.7	17.6	0.0	550416512	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x4095d0	[Unknown]	0x4095d0
__kmp_api_omp_get_thread_num	0.168000	80.4	28.8	0.0	20.6	0.0	20.6	20.6	0.0	17600528	2400072	0	0	0	0	1.000000	libiomp5.so	__kmp_api_omp_get_thread_num	kmp_ftn_entry.h	0x83620
_mm_free	0.162000	38.8	0.0	8.2	0.0	0.0	24.5	0.0	0.0	11200336	0	0	0	0	0	1.000000	libintlc.so.5	_mm_free	[Unknown]	0x13c20
altstack_sampling_offline	0.162000	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	15200456	4800144	0	0	0	0	1.000000	libtpsstool.so	altstack_sampling_offline	[Unknown]	0x61d000
tpss_timesource	0.156000	0.0	0.0	4.4	0.0	0.0	0.0	30.5	0.0	88002640	0	0	0	0	0	1.000000	libtpsstool.so	tpss_timesource	[Unknown]	0x5fca60
pc_derkineng	0.154000	0.0	0.0	62.0	0.0	0.0	7.8	0.0	0.0	0	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_derkineng	Derive_nd.f90	0x6ef650
yield_task_fair	0.153000	81.2	40.9	0.0	0.0	8.2	16.4	8.2	0.0	3200096	0	0	0	0	0	1.000000	vmlinux	yield_task_fair	[Unknown]	0xffffffff81087270
reset_edge_state_thermo	0.152000	47.1	0.0	0.0	0.0	3.7	7.4	18.5	0.0	28000840	8000240	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x993bc0
MPIDI_Cray_shared_mem_coll_bcast	0.145000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	800024	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	MPIDI_Cray_shared_mem_coll_bcast	[Unknown]	0x1710f0
inflate_fast	0.142000	14.9	7.6	0.0	0.0	0.0	0.0	15.2	0.0	25600768	7200216	0	0	0	0	1.000000	vmlinux	inflate_fast	[Unknown]	0xffffffff812be0c0
amrex::CArena::alloc	0.137000	3.2	0.0	8.8	4.4	0.0	4.4	35.3	0.0	29600888	16800504	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::CArena::alloc(unsigned long)	AMReX_CArena.cpp	0x4decb0
release_pages	0.136000	91.2	37.3	0.0	0.0	4.7	23.3	28.0	0.0	20000600	8000240	0	0	0	0	1.000000	vmlinux	release_pages	[Unknown]	0xffffffff81159210
reset_edge_state_thermo	0.135000	25.3	0.0	0.0	0.0	12.3	0.0	20.6	0.0	31200936	2400072	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x998d6d
pick_next_task_fair	0.131000	13.8	4.2	0.0	0.0	0.0	0.0	29.2	0.0	39201176	30400912	0	0	0	0	1.000000	vmlinux	pick_next_task_fair	[Unknown]	0xffffffff8108db30
MPIDU_Sched_are_pending	0.127000	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0	4000120	0	0	0	0	0.0	libmpich_intel.so.3.0.1	MPIDU_Sched_are_pending	[Unknown]	0x2633b0
_INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_hyper_barrier_gather	0.126000	5.1	4.8	0.0	0.0	0.0	4.8	52.4	0.0	0	0	0	0	0	0	1.000000	libiomp5.so	_INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)	kmp_barrier.cpp	0x55cd0
free	0.126000	27.4	14.4	0.0	0.0	14.4	14.4	19.2	0.0	31200936	0	0	0	0	0	1.000000	libc-2.22.so	free	[Unknown]	0x7b9a0
divu	0.125000	19.1	0.0	5.0	0.0	14.9	29.9	5.0	0.0	50401512	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	divu	advection_util_3d.F90	0x9e4f10
for_alloc_allocatable	0.125000	0.0	0.0	0.0	0.0	12.8	0.0	19.2	0.0	800024	15200456	0	0	0	0	1.000000	libifcore.so.5	for_alloc_allocatable	[Unknown]	0x95eb0
__kmp_x86_pause	0.123000	-0.0	0.0	0.0	0.0	0.0	0.0	49.1	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_x86_pause	kmp.h	0x56118
free_pcppages_bulk	0.123000		24.9	0.0	0.3	4.6	24.9	59.7	0.0	11200336	4000120	1600048	0	0	0	1.000000	vmlinux	free_pcppages_bulk	[Unknown]	0xffffffff8114fa60
func@0x628330	0.122000	0.0	0.0	4.5	0.0	0.0	4.5	9.1	0.0	10400312	15200456	0	0	0	0	1.000000	libtpsstool.so	func@0x628330	[Unknown]	0x628330
sal_get_sp	0.121000	6.7	0.0	0.0	0.0	0.0	0.0	27.8	0.0	168005040	0	0	0	0	0	1.000000	libtpsstool.so	sal_get_sp	[Unknown]	0x62dae2
for_dealloc_allocatable	0.120000	63.2	22.6	0.0	0.0	5.6	5.6	0.0	0.0	12000360	14400432	0	0	0	0	1.000000	libifcore.so.5	for_dealloc_allocatable	[Unknown]	0x96280
try_charge	0.120000	75.4	48.8	0.0	0.0	27.1	0.0	21.7	0.0	1600048	4000120	0	0	0	0	1.000000	vmlinux	try_charge	[Unknown]	0xffffffff811a7b20
__lru_cache_add	0.117000	56.5	80.0	0.0	0.0	0.0	0.0	20.0	0.0	2400072	5600168	0	0	0	0	1.000000	vmlinux	__lru_cache_add	[Unknown]	0xffffffff811595d0
actual_transport	0.113000	33.2	0.0	0.0	0.0	0.0	0.0	13.9	0.0	14400432	17600528	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	actual_transport	actual_transport.f90	0x6b4e10
sal_system_time	0.110000	4.9	0.0	0.0	0.0	5.2	0.0	10.4	0.0	20800624	52801584	0	0	0	0	1.000000	libtpsstool.so	sal_system_time	[Unknown]	0x62dd40
unmap_single_vma	0.109000	100.0	26.5	0.0	0.0	21.2	15.9	52.9	0.0	10400312	2400072	0	0	0	0	1.000000	vmlinux	unmap_single_vma	[Unknown]	0xffffffff811775f0
__errno_location	0.108000	24.7	16.3	0.0	0.0	0.0	10.8	10.8	0.0	75202256	0	0	0	0	0	1.000000	libpthread-2.22.so	__errno_location	[Unknown]	0x125f0
lru_cache_add_active_or_unevictable	0.107000	25.6	25.6	0.0	0.0	0.0	0.0	0.0	0.0	8800264	3200096	0	0	0	0	1.000000	vmlinux	lru_cache_add_active_or_unevictable	[Unknown]	0xffffffff811599a0
func@0x617370	0.104000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12000360	4000120	0	0	0	0	1.000000	libtpsstool.so	func@0x617370	[Unknown]	0x617370
func@0x409130	0.099000	51.5	6.5	0.0	39.2	0.0	13.1	86.9	0.0	4000120	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409130	[Unknown]	0x409130
page_counter_try_charge	0.099000	51.0	37.0	0.0	49.4	0.0	0.0	18.5	0.0	1600048	800024	0	0	0	0	0.0	vmlinux	page_counter_try_charge	[Unknown]	0xffffffff811a5360
compute_cfl	0.098000	0.0	5.0	0.0	0.0	5.0	30.1	15.0	0.0	40801224	16000480	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	compute_cfl	advection_util_nd.F90	0x95d000
for_array_copy_in	0.098000	14.3	0.0	0.0	26.0	0.0	20.8	5.2	0.0	13600408	800024	0	0	0	0	1.000000	libifcore.so.5	for_array_copy_in	[Unknown]	0x32740
reset_edge_state_thermo	0.095000	36.9	6.3	0.0	0.0	0.0	19.0	19.0	0.0	43201296	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x990349
__mod_zone_page_state	0.091000	19.2	16.3	0.0	0.0	0.0	0.0	32.5	0.0	11200336	4000120	0	0	0	0	1.000000	vmlinux	__mod_zone_page_state	[Unknown]	0xffffffff81167810
func@0x5f31f0	0.090000	55.7	4.8	0.0	0.0	0.0	4.8	19.0	0.0	35201056	11200336	0	0	0	0	1.000000	libtpsstool.so	func@0x5f31f0	[Unknown]	0x5f31f0
_intel_fast_memset	0.089000	30.6	0.0	7.2	0.0	0.0	7.2	14.5	0.0	13600408	1600048	0	0	0	0	1.000000	libintlc.so.5	_intel_fast_memset	[Unknown]	0x18500
std::_Rb_tree_rebalance_for_erase	0.089000	30.1	10.7	0.0	0.0	5.3	10.7	10.7	0.0	18400552	18400552	0	0	0	0	1.000000	libstdc++.so.6.0.20	std::_Rb_tree_rebalance_for_erase(std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)	[Unknown]	0x79b40
std::_Rb_tree_insert_and_rebalance	0.088000	14.9	0.0	10.9	0.0	0.0	5.5	21.9	0.0	17600528	13600408	0	0	0	0	1.000000	libstdc++.so.6.0.20	std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)	[Unknown]	0x799d0
reset_edge_state_thermo	0.084000	13.8	0.0	0.0	0.0	10.9	0.0	10.9	0.0	32000960	5600168	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x998d35
reset_edge_state_thermo	0.084000	18.1	0.0	0.0	0.0	0.0	6.5	12.9	0.0	18400552	1600048	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x99032d
MPID_nem_gni_poll_no_op	0.083000	0.0	0.0	0.0	0.0	0.0	14.8	7.4	0.0	0	0	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	MPID_nem_gni_poll_no_op	[Unknown]	0x2286b0
[Import thunk free]	0.082000	0.0	0.0	0.0	0.0	6.7	20.2	13.5	0.0	24800744	0	0	0	0	0	0.0	libstdc++.so.6.0.20	[Import thunk free]	[Unknown]	0x598e8
call_function_interrupt	0.079000	0.0	0.0	0.0	0.0	8.2	0.0	49.4	0.0	0	0	0	0	0	0	0.0	vmlinux	call_function_interrupt	[Unknown]	0xffffffff815073d0
_mm_malloc	0.078000	3.3	9.4	0.0	0.0	9.4	9.4	9.4	0.0	21600648	49601488	0	0	0	0	1.000000	libintlc.so.5	_mm_malloc	[Unknown]	0x13bc0
tpss_mem_obj_htable_insert	0.078000	0.0	8.9	0.0	0.0	0.0	0.0	17.8	0.0	40001200	35201056	0	0	0	0	1.000000	libtpsstool.so	tpss_mem_obj_htable_insert	[Unknown]	0x5962c0
reset_edge_state_thermo	0.077000	72.3	0.0	20.5	0.0	0.0	0.0	20.5	0.0	16800504	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x998d3d
free_hot_cold_page	0.076000	82.0	18.0	0.0	0.0	0.0	30.0	0.0	0.0	8000240	4000120	0	0	0	0	1.000000	vmlinux	free_hot_cold_page	[Unknown]	0xffffffff81151d20
init_unmodified_region	0.076000	32.6	8.2	8.2	0.0	0.0	0.0	0.0	0.0	8000240	0	0	0	0	0	1.000000	libtpsstool.so	init_unmodified_region	[Unknown]	0x61bea0
memcmp	0.076000		5.9	0.0	0.0	0.0	0.0	0.0	0.0	50401512	0	0	0	0	0	0.0	libc-dynamic.so	memcmp	[Unknown]	0x1c0a0
vmacache_find	0.075000	14.3	19.6	0.0	19.6	0.0	0.0	29.4	0.0	6400192	0	0	0	0	0	1.000000	vmlinux	vmacache_find	[Unknown]	0xffffffff81172e50
__pagevec_lru_add_fn	0.073000	20.9	0.0	11.2	0.0	0.0	0.0	11.2	0.0	22400672	4800144	0	0	0	0	1.000000	vmlinux	__pagevec_lru_add_fn	[Unknown]	0xffffffff81158ad0
__tls_get_addr	0.073000		27.0	0.0	54.1	0.0	9.0	36.0	0.0	800024	0	0	0	0	0	1.000000	ld-2.22.so	__tls_get_addr	[Unknown]	0x11cf0
apic_timer_interrupt	0.073000	91.7	8.3	16.7	0.0	8.3	8.3	33.3	0.0	0	800024	0	0	0	0	0.0	vmlinux	apic_timer_interrupt	[Unknown]	0xffffffff81506a10
reset_edge_state_thermo	0.073000	22.2	0.0	0.0	0.0	14.8	7.4	14.8	0.0	8000240	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x9a9572
pick_next_entity	0.072000	0.0	0.0	0.0	0.0	0.0	9.7	29.0	0.0	8000240	0	0	0	0	0	1.000000	vmlinux	pick_next_entity	[Unknown]	0xffffffff8108a920
schedule	0.070000	20.0	7.1	0.0	0.0	0.0	14.2	21.3	0.0	5600168	0	0	0	0	0	1.000000	vmlinux	schedule	[Unknown]	0xffffffff815023c0
reset_edge_state_thermo	0.068000	0.0	0.0	0.0	0.0	0.0	0.0	35.6	0.0	40001200	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x9892fb
__alloc_pages_nodemask	0.067000	12.7	0.0	0.0	0.0	0.0	0.0	10.6	0.0	11200336	16000480	0	0	0	0	1.000000	vmlinux	__alloc_pages_nodemask	[Unknown]	0xffffffff811526e0
eos_hi	0.067000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	eos_hi	eos.F90	0x9163b0
find_vma	0.067000	100.0	30.8	0.0	0.0	10.3	0.0	20.5	0.0	1600048	800024	0	0	0	0	1.000000	vmlinux	find_vma	[Unknown]	0xffffffff8117d970
page_add_new_anon_rmap	0.066000	37.3	49.4	0.0	0.0	0.0	0.0	24.7	0.0	4800144	10400312	0	0	0	0	1.000000	vmlinux	page_add_new_anon_rmap	[Unknown]	0xffffffff81183c00
posix_get_monotonic_raw	0.066000		21.2	0.0	0.0	0.0	0.0	42.3	0.0	60801824	800024	0	0	0	0	1.000000	vmlinux	posix_get_monotonic_raw	[Unknown]	0xffffffff810b2b10
reset_edge_state_thermo	0.066000		12.0	0.0	0.0	18.0	0.0	48.0	0.0	9600288	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x9a4fbc
llvm::DWARFDebugInfoEntryMinimal::extractFast	0.065000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38401152	23200696	0	0	0	0	1.000000	libpin3dwarf.so	llvm::DWARFDebugInfoEntryMinimal::extractFast(llvm::DWARFUnit const*, unsigned int*)	[Unknown]	0x4aa70
actual_eos_hi	0.064000		16.5	0.0	0.0	8.2	16.5	16.5	0.0	244807344	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	actual_eos_hi	gamma_law.F90	0x918ba0
memset	0.064000	0.0	0.0	0.0	0.0	0.0	24.2	12.1	0.0	1600048	39201176	0	0	0	0	0.0	libc-dynamic.so	memset	[Unknown]	0x1ca40
reset_edge_state_thermo	0.064000	82.6	0.0	0.0	0.0	0.0	19.3	9.7	0.0	22400672	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x98930f
reset_edge_state_thermo	0.064000	53.1	18.8	0.0	0.0	9.4	0.0	37.6	0.0	10400312	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x98cb7e
memcpy	0.063000	53.0	8.5	0.0	0.0	8.5	0.0	8.5	0.0	24000720	4000120	0	0	0	0	1.000000	libc-dynamic.so	memcpy	[Unknown]	0x1c130
task_tick_fair	0.063000	28.0	0.0	0.0	10.1	0.0	20.2	0.0	0.0	2400072	0	0	0	0	0	0.0	vmlinux	task_tick_fair	[Unknown]	0xffffffff81087c10
__kmp_wait_yield_4	0.062000	20.6	14.8	0.0	0.0	7.4	0.0	44.4	0.0	800024	800024	0	0	0	0	0.0	libiomp5.so	__kmp_wait_yield_4	kmp_dispatch.cpp	0x65b80
mem_cgroup_try_charge	0.062000	39.7	18.5	0.0	0.0	0.0	0.0	0.0	0.0	10400312	4800144	0	0	0	0	1.000000	vmlinux	mem_cgroup_try_charge	[Unknown]	0xffffffff811abdd0
update_rq_clock.part.87	0.062000	65.9	31.0	0.0	0.0	23.3	7.8	7.8	0.0	2400072	30400912	0	0	0	0	1.000000	vmlinux	update_rq_clock.part.87	[Unknown]	0xffffffff8107b6b0
__hrtimer_run_queues	0.061000	25.2	29.4	0.0	0.0	29.4	0.0	9.8	0.0	800024	2400072	0	0	0	0	0.0	vmlinux	__hrtimer_run_queues	[Unknown]	0xffffffff810b17a0
reset_edge_state_thermo	0.061000	0.0	0.0	0.0	0.0	10.3	30.8	0.0	0.0	26400792	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x98cb8e
MPID_nem_network_poll	0.060000		0.0	0.0	0.0	0.0	9.4	9.4	0.0	0	800024	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	MPID_nem_network_poll	[Unknown]	0x2203a0
func@0x409f70	0.060000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40001200	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409f70	[Unknown]	0x409f70
rcu_note_context_switch	0.059000	100.0	50.5	0.0	0.0	0.0	10.1	10.1	0.0	8800264	9600288	0	0	0	0	1.000000	vmlinux	rcu_note_context_switch	[Unknown]	0xffffffff810abd20
reset_edge_state_thermo	0.059000	10.0	0.0	0.0	0.0	11.5	0.0	11.5	0.0	12000360	0	0	800024	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x99fe28
xpmem_fault_handler	0.059000	30.8	9.0	0.0	0.0	27.0	0.0	18.0	0.0	0	0	0	0	0	0	1.000000	xpmem.ko	xpmem_fault_handler	xpmem_attach.c	0x14d0
c_f_pointer_set_desc4	0.055000	25.6	11.1	0.0	0.0	33.3	0.0	44.4	0.0	6400192	7200216	0	0	0	0	1.000000	libifcore.so.5	c_f_pointer_set_desc4	[Unknown]	0x105aa0
mem_cgroup_page_lruvec	0.055000		12.3	0.0	0.0	12.3	12.3	74.1	0.0	9600288	0	0	0	0	0	1.000000	vmlinux	mem_cgroup_page_lruvec	[Unknown]	0xffffffff811aab00
ATOMIC_CompareAndSwap64	0.054000	16.7	10.3	0.0	0.0	0.0	10.3	0.0	0.0	10400312	5600168	0	0	0	0	1.000000	pinbin	ATOMIC_CompareAndSwap64	[Unknown]	0x42bacc
func@0x5f35aa	0.054000		0.0	0.0	0.0	0.0	30.3	0.0	0.0	800024	1600048	0	0	0	0	0.0	libtpsstool.so	func@0x5f35aa	[Unknown]	0x5f35aa
